shstReferenceId,min_lanes,max_lanes,oneWay
f4614025410adf4a6f83d23eae144359,2,2,False
f461a2d056bfa54e480997c023d223f2,5,5,False
f46782212dd08b7c28f1b83b36265873,2,2,False
f467ac78cb8ad3bd3b84f0ab13a2b603,2,2,False
f4689b10670090b91c11487bb7cc93e2,5,5,False
f4698e4ad890238406dec7f0a32f6681,3,3,False
f469e497b9230cbb6fa6e3da101bf68c,5,5,False
f46a3400eb7f53697032bf9b6a61e1f1,2,2,False
f46f20b5b2062eca6291e50443196eb4,2,2,False
f46fb3c548fdbc1bfcdf0f00c38c02c8,2,2,False
f46fc8f7c61f017acc88d8fd128fb397,2,2,False
f471a6ef94bfbb58d03c5e3fa757fa8a,2,2,False
f474231ca68d6b49fabfb5a51c62f752,1,1,False
f4746352d85cd046f8480d27f2421f2a,2,3,"[False, False, False]"
f476d916996d73d3ab929bde65f38ecf,2,2,False
f477858b157e6552d12f5cd643aecb0a,2,2,False
f477c55df3112068b365b2e472c8f427,2,2,False
f4798c62050db06b84eb7df0fafbbc53,1,1,False
f47dd419d921e6674eda19a8943cdfbf,5,5,False
f47e5985ddea90ead33c5d213044ffe6,2,2,False
f4815cca56a06d2be23219d294add0b0,2,2,False
f48182c5c9d119bbeeb7778f62c3746e,4,4,False
f4853748bc56a2c805e96fb994d98942,2,3,"[False, False]"
f48558d4c2a01fb4b71573d246cfeb8a,2,2,False
f48620e1a111bb01eca00b11a11082a1,2,2,False
f48854c1bb2bf18eb7ac6cda539086ef,2,2,False
f488e5be8d1f9e7abe596e53ad3b46fd,2,2,False
f489920b4a06cbd5c0e79d661628ce48,5,5,False
f48998ea191e06b302cc64e89acd4bc2,2,2,False
f489e79d3c7fd2e9938ed1add73eea01,3,3,False
f48a738135227d01e2d1d13fe5b5f8b3,2,2,False
f48b38002a0f03432dd84e89347c6665,4,4,False
f48d904451be6a7076e9786fab9023ef,2,2,False
f4901c443513899de8083efef5b62f33,2,2,False
f490b1afe02e23bdd2bf90660c142a5c,2,2,False
f49313a1e355a27dc9115a091ff911a9,2,2,False
f494a3b2620cdcabf91ce6ad69664e17,2,2,False
f4981967a139caa62a7b6aa277d11e84,2,2,False
f498437e1f6aeaf69a99d4178d60fde4,2,2,False
f4986bae37a497e72d96c6e6e91486de,2,2,False
f49c39e2a7c905a6f35f5a36fa1309bb,2,2,False
f49c9e43a4d133380bb423ec58d78af4,2,2,False
f49cdac21a6108ebab1d8ce1bb06eec1,2,2,False
f49ce3d2fbfe3e423004aea008701dab,2,2,False
f49f538b568363df058326cfc79d0146,2,4,"[False, False]"
f4a298eb487ed16402835f7f5480e045,2,2,False
f4a2b9ec3e583aa217aa2ad2e1636df3,3,3,False
f4a3f121a5956bbabb7d8affec11b896,2,2,False
f4a46c375d1e7aa2c5ca26a793a35e11,2,2,False
f4a5d09c516b58a0efbc38824c2001de,2,2,"[False, False]"
f4a639819a53cb6f348b1110e769308d,2,2,"[False, False]"
f4a64c8188470bfb5e13089360ca9801,1,1,False
f4a94a9947ddb9550dcc76a7aeda56a7,2,2,False
f4a9a4c42ee7f623b94be1976cf1c6f8,2,2,False
f4ac6a023d6f0906893f6dc3ca5fbb9a,3,3,"[False, False]"
f4acae1ccb24692d72f271a0e5d390e7,5,5,False
f4acf87ae8619c482f5bd6d93b21593a,2,2,False
f4ad440563dd8e55c59760da1fa793c8,2,2,False
f4af7f41cef050722beebd48526ba166,3,3,"[False, False, False]"
f4af9273b943f669f56c4da86d8d15e4,2,2,False
f4b107e9b2c3b392c0ba0070b71ce9ec,2,2,False
f4b28720919cb1f6484a1111d4ae5d07,2,2,False
f4b422e49616dad09d4cc68907c6abdb,2,2,False
f4b4d20b535ea5030238cd9abdc80dac,5,5,False
f4b6bee756f1c23c44d88606cc1ef9cb,2,2,False
f4b7f9d9b692631f6beb8a36302db72e,2,2,False
f4bb0554947efe3f8dffe846fe145ae9,2,2,False
f4bcc8fae981ecf44dd9f3137b51fa74,2,2,False
f4be9c7832e4ca0cca2378d2c898cbe4,4,4,False
f4beee4d9d4cac97b886556a38a2dcb8,4,4,False
f4bfc0e0744174fcaa0157291e7b326e,1,1,False
f4c19ff02227396a2966e756e05c14a9,2,2,False
f4c1ebc77d5027f8882974f4c7c481fb,2,2,False
f4c265d4ff050aba0d4f36f8a3194e2c,2,3,"[False, False]"
f4c2da64dc56540e8d858665da0e7d5f,2,2,False
f4c3d708d092a967aa2a4c50cdd512f1,2,2,False
f4c457cd125a81ede51f6a53f68aa6cc,4,4,False
f4c76c4a1475af6ad77d5f889c814785,2,2,False
f4c81475f1182f1e313fface84ffa336,5,5,"[False, False]"
f4cca8768515a243da5ad1c84baa5ad5,2,2,False
f4cdeab48de5ec7aa4146800ce321095,2,2,"[False, False]"
f4cf403c7d0e98eb7e2ed670007ce1b4,2,2,False
f4cf58c3d2eb07bdff5991184a739b0e,5,5,"[False, False]"
f4cf901622773db8944d482e4c523e5f,2,2,False
f4cfdae5b8c2fc9f4dabbff36ee0ba57,2,2,False
f4d0f6188ee3b611d057f865919c12de,5,5,False
f4d3285c35ef1f5d8f9a678baf946c8e,2,2,False
f4d426bd46c0e977a92d01999530d377,6,6,False
f4d43bdc98b993ff55fa79ad8d4e4ad5,2,2,False
f4d450770f56874e9b12e3c99eb41939,2,2,False
f4d6637b6f25991cb4c1f10dcd24a929,2,2,False
f4d74a3d413d3505f8babfca4edcab69,2,2,False
f4d77634ccf794f3668ec4cbbe856305,2,2,False
f4d87679c50306f7c2f55a0ed01332e3,2,2,False
f4d98dc7c79b8221b910ac6c27742244,2,2,False
f4da01255d54243460e613d562529f18,2,2,False
f4da9226802544d35fff6a90c1f82408,3,3,False
f4dbced818b7aa8b7814a4e6680d7d68,2,2,False
f4dc0c81399b0059dcff596029f7fb4f,2,2,False
f4e0083ceb8fc57a1c77a0739dcf911e,2,2,False
f4e0ee97796e175c1ab2403c8361205c,2,2,False
f4e46fc62ef4f90758d70e05005c2867,2,2,False
f4e48baa43e61068fd6c77dc53fbd537,2,2,False
f4e6fcc6fc87e20e19c9f2981745ccd4,2,2,False
f4e86c365f9feeb5061bfb1c22f1aaa9,2,2,False
f4eadde0891686fc5043da8e1b49a85e,4,4,False
f4eb3a4da0b3c497df68a120dd348be7,4,4,False
f4ecacddf2a397a5e0553c5aac8cb73b,2,2,False
f4ed0f21a19fc8bdd13bfa98b5472ef3,3,3,False
f4eec3da5c09301070f6d18837fef5de,2,2,False
f4ef5ba31914ae54d4f4563462a2a61f,2,2,False
f4ef936156fc00de443d0ed8696cdb49,5,5,False
f4f0102925e148ba2954f47a0e73ed5d,2,2,False
f4f183c32ef96f6c3752f9988073ff2f,2,2,False
f4f22bfd5e5bbf5fde8b47ea3d8f4f5a,5,5,False
f4f31aefa136aa98e1185f1da8d569b9,4,4,False
f4f3d80b5055012675d6a112dc77516d,5,5,False
f4f506e8ac0960921cc23fd83251de6a,3,3,False
f4f64006213efddef17c23af629ccbb3,2,2,False
f4f86eb48ef63f1601ed3072b8c5f088,2,2,False
f4f872f030590ebfdd9340cb7d7a0422,2,2,False
f4fa672ae43358f07a2468f673fb5c92,2,2,False
f4fab68eedcf7058ffd22896197c840e,3,3,False
f4feda2dc9a40a9e64eed80af5a87b0b,4,5,"[False, False]"
f4fedeca57e92f7453e2667ad36116ee,2,2,False
f4ffb61565c94de8eb772e6efc38a545,2,2,False
f5012db78d94922b9f71ec6de8a1e9e5,2,2,False
f50244c95ef9fef1352f342f97ca53c8,2,2,False
f5040bb66e3b625ec93bc578760e6483,2,2,False
f50438cf58de69e35549267aec670323,4,4,"[False, False]"
f5055940d37d15ee74e2172d69c0e41f,2,2,False
f5057b2788802c089c0fd1fb760b2289,4,4,False
f505ef84a9d3477ff07a54b673f207d2,2,2,False
f5091cdbbb0b9591e6ee587bac57cf8b,2,2,False
f50adc8b423e6e277c68114afe48d6dd,6,6,False
f50ba72bf2399685e4a09a1d83a4f68c,1,1,False
f50bef13b548cdbbdbd3f357bdd6f50d,2,2,False
f50da0f5e99c71173151a82607f955a5,2,2,False
f50dce8ba3ccf4d7fc5cadcd1abb18bd,2,2,False
f50e642b5566ed77a2638181e33441a2,2,2,False
f50f1824c567f04205cd3965f10a9825,2,2,False
f5135b527304c998114546d5dc77d6ea,3,3,False
f51402af4be94aecdca848b5ab298d04,3,3,False
f51719859dcc2933c5c151f0f9dc98ec,2,3,"[False, False]"
f517306c45721075e1cb9d1372065438,2,2,False
f51753070b07fcc586d9ad53eea3cda5,4,4,False
f51b294f9cf0d8898a0b390fd3b222c3,2,2,"[False, False]"
f51d0d318a3fce926e7477b7a2de8c8d,4,4,False
f51d5858b576d73fa2dfcf1d563d4dd6,2,2,False
f51eae4524b47686d9f33a4b64c2f890,2,2,False
f51fd2e42fa5d2b013239a3896d85a32,2,2,False
f524f5f7c2fd44649f6cfe7be571ed66,2,2,False
f52612273a6ff936675850c1a71e596b,2,2,False
f5269bcdac8f171ef4966f9e2a6e3d07,2,2,False
f526fde8c0382b003a4d3db4f3c0ce7f,2,2,False
f527a59ffcd60a82ad027e734dbef1bc,2,2,False
f527f64ed91f958e24f7f938f90c2066,3,3,"[False, False]"
f52d3cbe22756870faa2fb0569ab1c25,4,4,False
f52ebea551beea86ddf2beabc1c0fa5c,2,2,False
f52f7f7cbb4be890cd91f9628b1f3965,2,2,False
f53010e80797c37bae7a966b65053536,2,2,False
f5311bb2ff8e304857e33293337b62d1,2,2,False
f5343198351c973153d0aa72ab5b91a3,2,2,False
f53450d7672047e94cc2813ae14b62d8,5,5,"[False, False, False]"
f5354c7db2b4cc8283cebf3850140150,2,2,False
f53725fb793ba24f9f725dc286a500f5,1,1,False
f53856aeb63b388002d4afcad81417af,2,2,False
f5401abd0af384bcf05d45e145c8200f,2,2,False
f540407dbea9f8a82bb623c21489abbf,2,2,False
f540855fecbe0cc7c1ca063d65c83779,2,2,False
f54373a913db54eebae0842c64f5e181,3,3,False
f543f63aa78d298002662252bf16c103,5,5,False
f545c7091dd6c4c56a2235ac02df2a61,3,3,False
f548ab694da3ccb475970e82f4876782,2,2,False
f549b7e4773b3d8f722c761d66d30bfe,2,2,False
f54a390446dd7f00ceeec33e19f59e06,2,2,"[False, False]"
f54b10c05f91358d29917f8eec5fd188,2,2,False
f54bb35073436457b82d9c2f5907b251,4,4,False
f54beed1e2a875010e22f7f1b8e3f76c,2,2,False
f550c4562714f79788206b7e97d965b5,2,2,False
f551c3700ffa47ca468ae68d8ea6ae3f,2,2,False
f55265c7721491abd41803e6a17c4ef8,2,2,False
f5526f2302bf4e1032f8efd0cac9b459,2,2,False
f5534397ad10195505b71e11499dc393,4,4,False
f553ae2d17e3c7651ae99e9251ddc474,2,2,False
f5546b70d262dae327d1be4a578e6aaf,2,2,False
f554d4c14fe532e7e1577f8dc4a7cf52,3,3,False
f5557c6a78505644e4adbfbc5af16fd1,2,2,False
f55596d049eb2278857ef0e11ec890b6,2,2,False
f55812bec0a74607a8a6f4b7864aeb31,2,2,False
f558d3c1b4b960f2e17af1d19f6d2a24,2,2,False
f55909934e0f0d719bd44808eb214aa9,2,2,False
f55a2dcc745117552efcc5123f324bd0,2,2,False
f55b023dc1ddd18193240e69c4b360dc,2,2,False
f55c326317b7e138c0a77faec6d9e3be,3,3,False
f55c7bb5ae1bfa0aad4f170cfa3645ff,2,2,False
f55df3ee18c39242ea4ccb11576f7c6e,2,2,False
f55fcc985a9416edeb7b65f67f4afc1a,2,2,False
f564c0c38fcd81151571e6435f29d647,2,2,False
f567241f0c6f9126cc26957d669b5ebe,2,3,"[False, False, False]"
f56aeecda26425ddb5ea3953367400c7,2,2,False
f56f05fe988a963418b06458ad724f9c,2,2,False
f56fa75bca859203f5d49f75587a7689,2,2,False
f5704f1d10e71ebc1b287439c0ce433a,2,2,False
f5708858b85840cc05bde022640173fb,2,2,False
f57167bffd72980b1e054f14fedeba55,2,2,False
f5736a9d251a01833bb7abd466efa14d,2,2,False
f5743917c5e3dd2d91fc00cb60f6d387,2,2,False
f5753b31559efbb92f40ce33a2547123,5,5,False
f578f060166c2e6bb2eb1c09a5cef68e,2,2,False
f5793a82b5cf5d319540ff5e6165300c,2,2,False
f57bf52a475dd83829ee12e24298ca43,2,2,False
f57d7d3a796a5bf9261ce03a6a85578e,2,2,False
f57dfec36ca88aa18dbbcea50ba05481,3,3,False
f57f805756b78845a52d040e2a804b21,4,4,False
f57f9c472e0411a03852246467befe9e,4,5,"[False, False, False]"
f58283fb7e713b087ad2e50e533f2400,2,2,False
f58444d9e930cb65f60fd6631fd89939,2,2,False
f5845964ae11b36ffcdeeb686b62d1bb,1,1,False
f5853cb78071cc45210e877d573adce5,2,2,False
f586b01d8bb18a39d85c6a14171fa3fc,4,4,False
f586e7fb89b1d298e630aeae9a7f521d,2,2,False
f5890ff811fe3d5f1a9333661c4afc56,2,2,False
f58969532b203110db95823e93f4dfd1,2,2,False
f58c1b916f394621079ce45b9327732b,2,2,False
f58dc51cf3f4081ae07b2fda813bd8c2,2,2,False
f58de557fe093aa155fc06dfea3ea2e5,2,2,False
f58f670bcd7f89237585bade7c36f8c7,2,2,False
f594d90727143c6a7755bf8d0f9fac93,2,2,False
f5959086f816c258a1cffc1eea1c6eab,3,3,False
f595db4b95b0b149a9307cf766127138,2,2,False
f59648f469fbdeee94a777650937174d,2,3,"[False, False]"
f59660fc95299117b497a86e457b20d5,2,2,False
f5969ea137137872ea6e67dab83c51fa,3,3,False
f597356dba36098c3725abc8d4f0e44e,2,2,False
f597f1b2e047639e65f9f5c119c71379,3,3,False
f59b2b20eae673664c8ae4078285a1ec,4,4,False
f59b78cc8504ac498e67b51f7ef74eaa,2,2,False
f59d278da8219f108f6a36f9f02a81ff,2,2,False
f59ef6150e568c597a40b9c03c805d5d,4,4,False
f59f8e1761f9d7c432ead9554894f95a,4,4,False
f5a2285e76ece3ac5feb45521ec82f9f,2,2,False
f5a2fdac20c736cc5b1fb6a1028ee671,2,2,False
f5a6171fe81380bfbb2db28455a4196e,4,4,False
f5a80907c23e6a87e8f0602d55ba66ce,2,2,False
f5a82576d77ffdf39c823c1b8be1d880,2,2,False
f5a9f21f1c722a8270ecbe7028ac6b61,2,2,"[False, False]"
f5abf7cac22676bf4d91a3453048b6e4,2,2,False
f5acb172cfd9876e7c6774cff2c2b9c3,3,3,False
f5ad8ded6dc1eabee3dd01bd81f476e0,1,1,False
f5af4449f05198adbea905e6345ca504,2,2,False
f5af711a02d9349018edcb354c86688c,2,2,False
f5af8ee674b73c6332929ca6298f27ab,2,2,False
f5af9d58917693900340051794335712,2,2,False
f5b00f65c2c811a25b8dffa408b85eb5,2,2,False
f5b27242e59b544bc6a9b9586c0c7a72,2,2,False
f5b3537b5ac101d0ac1ae8751c92a635,2,2,False
f5b3f82e8838a3aef56356cb3dd3285a,2,2,False
f5b40721508e328dce47cacc22895b71,4,4,"[False, False]"
f5b676265363a358a1b7d2a8de13c1ea,2,2,False
f5b7775d3900913efd2c14d2bd44eb65,2,3,"[False, False, False, False]"
f5b901d458568be03ff36768cee1d18e,2,2,False
f5bc0058bbdc005d92f469a851ea09f4,3,3,False
f5bc4799035c4ca70b3bb7d6daf3c5d2,4,4,False
f5be90b7718ceff02cfe67ea601b24a0,2,2,False
f5c32d6ece20f64bf076f46da9929401,4,5,"[False, False]"
f5c4078b5077ddfa646ce096ac714b63,4,5,"[False, False]"
f5c5d46b4d60cab2b3d02aaa36f09d04,3,3,False
f5c638d43f26a06884fba09b645626f4,2,2,False
f5ca81101597c1ffc9265e2ad29c0734,2,2,False
f5cb148da71bdd45f9a43d8443ac6685,2,2,False
f5cc06787487b87d6fbb1ad5bf36674e,2,2,False
f5cd552a2b695be064cfeb4c3fec7930,2,2,False
f5cef6bf565d34dd5bc834e35a8dc23e,5,5,False
f5d1a9c1ff32767f70432d2be6f83974,4,5,"[False, False]"
f5d24acaea7011ea5f1d3bde83a1572e,5,5,False
f5d285f7758e73a356c7d19d045e6c4c,4,4,False
f5d4f7202212b88541b91e0d89ff6823,2,2,False
f5d52c8d756f1d210a741fe468fa3d85,2,2,False
f5d7e1a746cef7a410c527892cb746c1,2,2,False
f5d8f9e20b8909545d39723c4463073d,4,4,"[False, False]"
f5d9382c5ef0bcced3aa43197d795ded,5,5,False
f5da3dc1bebfc1a7ed3833c6dc2d8d4e,2,2,False
f5da8c1c977a38c3ce99850d2228524c,2,2,False
f5db42a28a4a72495677e22c201e429d,2,2,False
f5dcd2d459fc4c0aadaa3a3c8c6fce75,3,3,False
f5de03cfc6379c8195e97d06d0dfd67b,2,2,False
f5df186cce9287cf0d8cf022e62097a8,2,2,False
f5dff889d5f8923d0332bc1ed2f297f4,2,2,False
f5e0052f6061c2a010fb0903fc9bf216,4,4,False
f5e32ba9d39c69811e29f291304a0841,2,2,False
f5e54b4e1ce403682312fe4bf24b9b49,2,2,False
f5e8752424d9262643ab728a8a5b984e,3,3,False
f5eab56513c4af44c6390af3608a071f,4,5,"[False, False]"
f5efb49efe0e7182fd6f2869ee47a3a2,4,4,False
f5f11fca660e61cf1efa8953f5288e76,2,2,False
f5f59267f692c779038ecbbfcf985f8a,3,3,False
f5f7e7f965a96484b44012bb1b225cdf,2,2,False
f5f81c2294c459cc5959797b80ee9b75,2,2,False
f5f881f41cdf00c5f5b7035990d17483,2,2,False
f5f89bf24a26785fb3d2df6af72e51f8,3,3,"[False, False]"
f5f90fe9b7fa2f039bc158dcd02e38c2,2,2,False
f5f9a47e7e1f799a5f017aad4a4ae25d,2,2,False
f5f9d51e396b61ddd2710b0a97a654ce,2,2,False
f5fb43eebd47598a32d7262ec5a004af,2,2,"[False, False]"
f5fc49daf686a86b37d6aefe0919944c,4,4,"[False, False]"
f5fc5af700b1eab34c3b472526d6f9a2,2,2,False
f6008c9498a1feb5e9f9084aa4d87081,2,2,False
f6011bc88d83fd91b62156e9665ce8f1,2,3,"[False, False]"
f60132a1931c653708035ac4efd96e36,2,2,False
f6019c90ff97dbda66528f948768d383,3,3,False
f601de972904f783007b554279d101ef,2,2,False
f605218540bed4bd88c8e67bf9ad22f8,2,2,False
f6072a97652b3c04e3e77d4b01f44b6c,4,4,False
f60ae80202544513b9a2ca8e54adf590,2,2,False
f60bef2533b25415395e06e76410d79a,2,2,False
f60ce0d1a6e4fecc2950e855d0397867,2,2,False
f60faa7cb55a0317b2b0ce35a0eddb37,4,4,False
f60fc5f7584bf364602b6cbc2991921f,2,2,False
f612457a6bb0243c380f66d51910af69,4,4,False
f61350694f5b0c6c6328265184a1a8fa,2,2,False
f6145fb24b1f0f7a3d5bbfff7cc53da8,2,2,False
f61686277f9c5d9fefa541a55fb0bd39,2,2,False
f6179315eca88e1d600d5200cdf964de,2,2,False
f6186d8d37c15b44602fca0417552da2,2,2,False
f6194c67f02d6db9eefb14f83fb4f660,2,2,False
f61950fe089a886eef46ba6daaadd88a,2,2,False
f619d98b1f86d33c5ea4f6d7e81c6626,4,5,"[False, False]"
f619e26496f64e5e2929a6ef1305c3d7,2,2,False
f61b5e842543050da58e1b7eea499a58,2,2,False
f61d3294e7ae41037864faaceef46334,2,2,False
f61d8b091d797b45ff08117ce7e8422a,2,2,"[False, False]"
f61f55752e050e9e6473f31d44a997fd,2,2,False
f61f9843ce1ed65225d6fe0f56884341,3,3,False
f6230ee7f87a3489b9350b3a8b9bd176,2,2,False
f6236e7d0137153080f9ee3b79a771f5,2,3,"[False, False]"
f6279365ad1316d08120b2e5dd832d95,2,2,False
f627ce264d766a306957b2de98706419,2,2,False
f62a99f7a7fa0b740170d427f41b68d7,2,2,False
f62ace28e57a167a0c710621c01d5805,2,2,False
f62b3bfeb1dda2b5e448f72faea10bde,4,4,False
f62d0d7269ce135094f1865026513270,2,2,False
f62d9aa8706a97a571ee769c2826b5ec,2,2,False
f6307251b147d2cd60a0776f14eed872,4,5,"[False, False]"
f630b6e9c5d15186245649013fd697a7,2,2,False
f63126c28c39e4acccc4fb0b4750afa1,2,2,False
f631a80389beb68dd46d939982bf31be,4,5,"[False, False]"
f632184f0afe8d79d5274e03e1b8fbeb,2,2,False
f634518272f0defa2e062e23a30b9a09,3,3,"[False, False]"
f6346c0a4741ed64d1a74dffae1168ce,2,2,False
f63675d9044af3b7baa58f0aa4f970a7,2,2,False
f63a334d2882058208344b2e0f9d07b5,3,3,False
f63a9e09a6ae8b6ca2509fce445c8f6d,2,2,False
f63d08a70c5c3acee15b80997d692571,4,4,False
f63e3501eaa7a7e947f7b6a439de874a,2,2,False
f63e8722c88b28542aa57d5ae2e6df99,2,2,False
f641b67b1a0f7438ff9a5c32e9bee2a4,3,3,"[False, False]"
f641bc4ee7267133f94173c7f4663809,4,4,False
f6482c63f8fbec44999929357387a687,2,2,False
f64add5ace0cd37309a2fb809857359f,4,4,False
f652786085465ee78379e042a10409d8,2,2,"[False, False]"
f652815e4acf827c9929add47cda4a45,2,2,False
f653ec7bb45e2306d3af2da0c79c3ace,4,4,False
f6541d2e11a0743b5d28a4688989e636,2,2,False
f65503c9db45fc4e0bb8784a8727b84b,2,2,False
f655635576fb30a8c7560e507da7f52a,2,2,False
f6573c2f35f02bcebc16be426bd99ff3,2,2,False
f65803d325623677b2570378179dccd3,2,2,False
f65947a8a9f04e2977896b91f010d236,2,2,False
f659a10682f5e6485cd6afa38c1e0020,2,2,False
f659bfd52b231d5e518cfdb957e63959,2,2,False
f65b70dd724d01aaa3afc01b7057c624,2,2,"[False, False]"
f65d67b65f732b14fb48b95f3fb820d8,2,2,False
f65d8af253046d49f391073e62c597f5,2,2,False
f65f1c05a3baeb8063c25abb9d41ec83,3,3,False
f661cc390614ce342bb86d9b01067c34,2,2,False
f6621214e49eaeda401b22b4266f7519,4,4,False
f664c64825e4682254a077e1c4b6e8df,2,2,False
f66559344a20dabd8d92ef61c359b6b9,2,2,False
f6655b36d0d1dcb3c8a6656deffa9ca2,4,4,False
f66684f990103f13613841d9a2ab6926,2,2,False
f668d7db2a386016e3cdb94587d6ed93,1,1,False
f66ab29dd56c4f43041571e5217a745e,2,2,False
f66c00978d27ef1203a0a45139c4c4aa,3,3,False
f66f59f6e8995625d95eafd7851049bf,5,5,False
f670e87d2190ea5a10bd8470e8fd06f5,2,2,False
f6722fbe701c094d1fadb860f14aa9d2,4,4,"[False, False]"
f673ebdfd54c8640e148672f28dcd17a,2,2,False
f67406b45d64f3920aa0fb945976cd6d,2,2,"[False, False]"
f674190d8c9e2ef8546df761c7eb5564,2,2,False
f674423acccc3abb1e1dfc898620cde3,4,4,False
f676117d238053592bb0de71ab48ac54,2,2,False
f6764cee434d994b84c9618e1a3da700,2,2,False
f6768488e18c50e353fce0cf71b80db7,2,2,False
f676d999e161db8223aa95ba3184662b,2,2,False
f6790d8b8f9e835ceb8e838708e3809f,2,3,"[False, False]"
f67be339645276087aa8278e5d0f7027,2,2,False
f67f3a4d1433aa837195e80b5be72a58,2,2,False
f67f9a32d1c11fa7eb5e81faef1943c1,2,2,False
f680320ab813d6bd38d28608556597f5,5,5,False
f680e863bb4dd87c2853479b04b55c63,4,6,"[False, False]"
f682b052a507fe229d25ccd6402a4a7c,2,2,False
f682fe7d4977b8cd1fccbcf85b2c96b6,2,2,False
f684877ab168f47664a5d30f49f6cfcd,1,1,False
f6857459f169fb8dd3dafe784a8e6018,2,2,False
f686e8adf025959ac58c7264c82d81d5,5,5,"[False, False]"
f688a46ae101919e569ce4095c1dc4dc,2,2,False
f68a38fa2d1aadc9da1883dcd0739f5f,2,2,False
f6911c5de2c4c2a73ff2c9d717c2c0f2,5,5,False
f6974552098dccfde2af2722c88bc31f,4,4,False
f6987b04663462d95ed6144f46061058,2,2,False
f699766594cd08b09f63d906a8809dfc,5,5,False
f69991e9cea0512506ccd46fff0e740a,2,2,False
f69af32fab87df1fcf12ff505a3e0d8f,4,4,False
f69bd7c4a5aea61cc967f78a70abad00,2,3,"[False, False]"
f69d15f2e486cbc8c079b05c771c8af3,5,5,False
f6a01de201ab18baf14cff4835b3bdde,2,2,False
f6a095d72be266c845ed416b2311d9bf,3,3,False
f6a0eb6fca58b0205b09cb1cddea4d82,5,5,False
f6a152afbe800f396ca48e03aee3aa35,2,2,False
f6a376b58ea69a17f84da4fd1141c59d,5,5,"[False, False]"
f6a6c0ecc26e36b06d3d4c16a48735d0,2,2,False
f6a7dcac85a89c1888addd6d07c38bf2,1,1,False
f6a8cdb166a49d08e9988a26c1ad217d,4,4,False
f6aa9bb1dc2d62a3346bcfcead0e26ba,2,2,False
f6ab0788aa2d181ec225d51570786fae,2,2,False
f6b1430a591355f10c3c1c6f40b0ace0,2,2,False
f6b2550866dfb3a3e163f81675d82faa,2,2,False
f6b2862f62db8dac5c526ecc0b83d202,2,2,False
f6b4a7c2669a97228eb16e2d30bdec4d,3,3,False
f6b6174072ded36b911f63abd883a00e,2,2,False
f6b98408bd0faab438398fd277345c9e,3,3,False
f6b9b7613df87db0987b10f308e58da8,2,2,False
f6bbd6b2fb558d913cfb158d0f7eebc5,2,2,False
f6bd3438d768db261b9b85870caf6485,2,2,False
f6bddf9407f09f2ae6c8fbdfdc7e2c7f,3,3,False
f6be3b7806b1c5488f74da9c064f270b,1,1,"[False, False, False]"
f6beffc80cb684baf203e8dc76d51faf,2,2,False
f6c08b197329e7b78b6411ae3037355f,2,2,False
f6c0a2669e176a3439d667078121d29a,4,4,False
f6c0ec4294dcd20d977ba5f82dff48b6,2,2,False
f6c34fc8f8907efebd8988a44380c229,4,4,False
f6c390286ec4c8576f10ea9be575f178,3,3,False
f6c3c7afe4c5316e7b0312c9c1c5070d,2,2,False
f6c4a24592414c700a72f48a3f8f399b,3,3,"[False, False]"
f6c4fe36a516465bdcd807161531cc18,6,6,False
f6c799113364cc71aed10fc558cadad7,2,2,False
f6c7f9131f516f8a632ac12afeec107d,2,2,False
f6cc2ab0f69279ffb4d874efac3519ab,2,2,"[False, False]"
f6cc37abc11ae84bb6b22d618a414540,2,2,False
f6ceb0ba4c0036be0ba264e6bd883866,2,2,False
f6d00664a939d8f79a0e8d2222ac1a0d,2,3,"[False, False]"
f6d0859bc6384f4ede0321e11b610a73,2,2,False
f6d250bd467d60102d0dc8bd5e11b371,2,2,False
f6d451b6171dadfde7a3396fbc5e053f,2,2,False
f6d58aefb0ca6c2be4b0058bacb408d0,2,2,False
f6d5a46ff3f620013bd8761db9eb7cb6,2,2,False
f6d6a6f75b37f7b06d01e171633b979a,2,2,False
f6d6dd616789596ccd81c86c30a77b73,2,2,False
f6d6ec72263e446b7be47c68e10606db,2,2,False
f6d74dd249a78bdc892ad912109ceba4,2,2,False
f6d76c63b22857ba45e42c09cc9791b7,4,4,False
f6d839cac1afc17138d099b9430abca7,2,2,False
f6dc9648cc934c28188cc844cff15ebd,2,2,False
f6df437e47a657e097a78ccf93d89406,4,4,False
f6e0b3f5da5fbc40218425771fbb1c1a,2,2,False
f6e10ab56b4eb0815be342d382ecdc77,2,2,False
f6e212a54bd71f6e0856fb4584211e5c,2,2,False
f6e2bd1e5ada5b968bd2607ccf0e1b6f,5,5,"[False, False]"
f6e4ee96eedda1ae987fcf38d0e60ce4,2,2,False
f6e6a1851b0a902d29ace78b3b1d43aa,2,2,False
f6e6bdca15d71cbe31a881883784e82a,2,2,False
f6e7258f5562393c15c72148f9c03a58,2,2,False
f6e8247af565cec06ce0caa312259655,2,3,"[False, False]"
f6e8a1556b8672e7a116b0b003dce656,2,2,False
f6ea4fec877f100063f7f070204efb67,2,2,"[False, False, False]"
f6eb450aec11550633a556761a6fdc8f,2,2,False
f6ed05ea89950349d8aca5511a5d2b28,2,2,False
f6ed3c170c907e27f0ae0ea61410b315,5,5,False
f6edcc7ad56075b7fce3cf62d806ea0e,2,2,False
f6efe006acbab318f10ea4708310ad28,2,2,False
